region_league_id,region,league_name,url
BRAZIL_COPINHA___ROUND_2,BRAZIL,COPINHA - ROUND 2,https://www.flashscore.com/football/
SIERRA_LEONE_PREMIER_LEAGUE___ROUND_10,SIERRA LEONE,PREMIER LEAGUE - ROUND 10,https://www.flashscore.com/football/
ALGERIA_LIGUE_1___ROUND_12,ALGERIA,LIGUE 1 - ROUND 12,https://www.flashscore.com/football/
TURKEY_SUPER_CUP___SEMI_FINALS,TURKEY,SUPER CUP - SEMI-FINALS,https://www.flashscore.com/football/
INDIA_IWL_WOMEN___ROUND_6,INDIA,IWL WOMEN - ROUND 6,https://www.flashscore.com/football/
AUSTRALIA_A_LEAGUE___ROUND_20,AUSTRALIA,A-LEAGUE - ROUND 20,https://www.flashscore.com/football/
ASIA_AFC_ASIAN_CUP_U23___ROUND_1,ASIA,AFC ASIAN CUP U23 - ROUND 1,https://www.flashscore.com/football/
OMAN_PROFESSIONAL_LEAGUE___ROUND_9,OMAN,PROFESSIONAL LEAGUE - ROUND 9,https://www.flashscore.com/football/
UGANDA_PREMIER_LEAGUE___ROUND_12,UGANDA,PREMIER LEAGUE - ROUND 12,https://www.flashscore.com/football/
UNITED_ARAB_EMIRATES_UAE_LEAGUE___ROUND_12,UNITED ARAB EMIRATES,UAE LEAGUE - ROUND 12,https://www.flashscore.com/football/
ITALY_SERIE_A___ROUND_19,ITALY,SERIE A - ROUND 19,https://www.flashscore.com/football/
QATAR_QSL___ROUND_12,QATAR,QSL - ROUND 12,https://www.flashscore.com/football/
GREECE_GREEK_CUP___PLAY_OFFS___1/8_FINALS,GREECE,GREEK CUP - PLAY OFFS - 1/8-FINALS,https://www.flashscore.com/football/
BAHRAIN_PREMIER_LEAGUE___ROUND_6,BAHRAIN,PREMIER LEAGUE - ROUND 6,https://www.flashscore.com/football/
MALTA_PREMIER_LEAGUE___FIRST_STAGE___PLAY_OUT___ROUND_15,MALTA,PREMIER LEAGUE - FIRST STAGE - PLAY OUT - ROUND 15,https://www.flashscore.com/football/
ENGLAND_PREMIER_LEAGUE_CUP,ENGLAND,PREMIER LEAGUE CUP,https://www.flashscore.com/football/
SPAIN_COPA_DEL_REY___1/16_FINALS,SPAIN,COPA DEL REY - 1/16-FINALS,https://www.flashscore.com/football/
EUROPE_PREMIER_LEAGUE_INTERNATIONAL_CUP,EUROPE,PREMIER LEAGUE INTERNATIONAL CUP,https://www.flashscore.com/football/
SCOTLAND_PREMIERSHIP___ROUND_11,SCOTLAND,PREMIERSHIP - ROUND 11,https://www.flashscore.com/football/
SCOTLAND_CHALLENGE_CUP___PLAY_OFFS___1/8_FINALS,SCOTLAND,CHALLENGE CUP - PLAY OFFS - 1/8-FINALS,https://www.flashscore.com/football/
WALES_CYMRU_NORTH___ROUND_14,WALES,CYMRU NORTH - ROUND 14,https://www.flashscore.com/football/
MALTA_PREMIER_LEAGUE___FIRST_STAGE___TOP_6___ROUND_15,MALTA,PREMIER LEAGUE - FIRST STAGE - TOP 6 - ROUND 15,https://www.flashscore.com/football/
ENGLAND_PREMIER_LEAGUE___ROUND_21,ENGLAND,PREMIER LEAGUE - ROUND 21,https://www.flashscore.com/football/
BRAZIL_CATARINENSE___ROUND_1,BRAZIL,CATARINENSE - ROUND 1,https://www.flashscore.com/football/
PORTUGAL_LEAGUE_CUP___SEMI_FINALS,PORTUGAL,LEAGUE CUP - SEMI-FINALS,https://www.flashscore.com/football/
ITALY_COPPA_ITALIA_PRIMAVERA___1/8_FINALS,ITALY,COPPA ITALIA PRIMAVERA - 1/8-FINALS,https://www.flashscore.com/football/
KENYA_PREMIER_LEAGUE___ROUND_2,KENYA,PREMIER LEAGUE - ROUND 2,https://www.flashscore.com/football/
ITALY_COPPA_ITALIA_SERIE_D___SEMI_FINALS,ITALY,COPPA ITALIA SERIE D - SEMI-FINALS,https://www.flashscore.com/football/
BENIN_LIGUE_1___ROUND_16,BENIN,LIGUE 1 - ROUND 16,https://www.flashscore.com/football/
CYPRUS_CYPRUS_CUP___1/8_FINALS,CYPRUS,CYPRUS CUP - 1/8-FINALS,https://www.flashscore.com/football/
NIGERIA_NPFL___ROUND_20,NIGERIA,NPFL - ROUND 20,https://www.flashscore.com/football/
FRANCE_COUPE_DE_LA_LIGUE_WOMEN,FRANCE,COUPE DE LA LIGUE WOMEN,https://www.flashscore.com/football/
SENEGAL_LIGUE_1___ROUND_10,SENEGAL,LIGUE 1 - ROUND 10,https://www.flashscore.com/football/
SPAIN_SUPER_CUP___SEMI_FINALS,SPAIN,SUPER CUP - SEMI-FINALS,https://www.flashscore.com/football/
JAMAICA_PREMIER_LEAGUE___ROUND_11,JAMAICA,PREMIER LEAGUE - ROUND 11,https://www.flashscore.com/football/
ETHIOPIA_PREMIER_LEAGUE___ROUND_14,ETHIOPIA,PREMIER LEAGUE - ROUND 14,https://www.flashscore.com/football/
CHAD_PREMIERE_DIVISION___LPFN___ROUND_11,CHAD,PREMIERE DIVISION - LPFN - ROUND 11,https://www.flashscore.com/football/
SAUDI_ARABIA_SAUDI_PROFESSIONAL_LEAGUE___ROUND_14,SAUDI ARABIA,SAUDI PROFESSIONAL LEAGUE - ROUND 14,https://www.flashscore.com/football/
EGYPT_EGYPT_CUP___1/8_FINALS,EGYPT,EGYPT CUP - 1/8-FINALS,https://www.flashscore.com/football/
BAHRAIN_PREMIER_LEAGUE___ROUND_11,BAHRAIN,PREMIER LEAGUE - ROUND 11,https://www.flashscore.com/football/
BRAZIL_COPINHA___ROUND_3,BRAZIL,COPINHA - ROUND 3,https://www.flashscore.com/football/
ALGERIA_LIGUE_1___ROUND_15,ALGERIA,LIGUE 1 - ROUND 15,https://www.flashscore.com/football/
ICELAND_REYKJAVIK_CUP___ROUND_1,ICELAND,REYKJAVIK CUP - ROUND 1,https://www.flashscore.com/football/
ICELAND_REYKJAVIK_CUP___ROUND_2,ICELAND,REYKJAVIK CUP - ROUND 2,https://www.flashscore.com/football/
FRANCE_SUPER_CUP___FINAL,FRANCE,SUPER CUP - FINAL,https://www.flashscore.com/football/
ENGLAND_FA_YOUTH_CUP___1/16_FINALS,ENGLAND,FA YOUTH CUP - 1/16-FINALS,https://www.flashscore.com/football/
ARUBA_DIVISION_DI_HONOR___ROUND_8,ARUBA,DIVISION DI HONOR - ROUND 8,https://www.flashscore.com/football/
MARTINIQUE_TROPHEE_GERARD_JANVION___ROUND_13,MARTINIQUE,TROPHEE GERARD JANVION - ROUND 13,https://www.flashscore.com/football/
MEXICO_LIGA_MX___CLAUSURA___ROUND_1,MEXICO,LIGA MX - CLAUSURA - ROUND 1,https://www.flashscore.com/football/
TRINIDAD_AND_TOBAGO_TT_PREMIER_LEAGUE___ROUND_12,TRINIDAD AND TOBAGO,TT PREMIER LEAGUE - ROUND 12,https://www.flashscore.com/football/
MEXICO_LIGA_DE_EXPANSION_MX___CLAUSURA___ROUND_1,MEXICO,LIGA DE EXPANSION MX - CLAUSURA - ROUND 1,https://www.flashscore.com/football/
MEXICO_LIGA_MX_WOMEN___CLAUSURA___ROUND_2,MEXICO,LIGA MX WOMEN - CLAUSURA - ROUND 2,https://www.flashscore.com/football/
AUSTRALIA_A_LEAGUE_WOMEN___ROUND_12,AUSTRALIA,A-LEAGUE WOMEN - ROUND 12,https://www.flashscore.com/football/
AUSTRALIA_A_LEAGUE___ROUND_12,AUSTRALIA,A-LEAGUE - ROUND 12,
HONG_KONG_PREMIER_LEAGUE___ROUND_12,HONG KONG,PREMIER LEAGUE - ROUND 12,
MALAYSIA_SUPER_LEAGUE___ROUND_15,MALAYSIA,SUPER LEAGUE - ROUND 15,
INDONESIA_SUPER_LEAGUE___ROUND_17,INDONESIA,SUPER LEAGUE - ROUND 17,
CZECH_REPUBLIC_TIPSPORT_LIGA,CZECH REPUBLIC,TIPSPORT LIGA,
ITALY_PRIMAVERA_1___ROUND_19,ITALY,PRIMAVERA 1 - ROUND 19,
KENYA_PREMIER_LEAGUE___ROUND_16,KENYA,PREMIER LEAGUE - ROUND 16,https://www.flashscore.com/football/
TURKEY_1._LIG___ROUND_20,TURKEY,1. LIG - ROUND 20,
CAMBODIA_CPL___ROUND_16,CAMBODIA,CPL - ROUND 16,
SPAIN_LIGA_F_WOMEN___ROUND_15,SPAIN,LIGA F WOMEN - ROUND 15,
ASIA_AFC_ASIAN_CUP_U23___ROUND_2,ASIA,AFC ASIAN CUP U23 - ROUND 2,
THAILAND_THAI_LEAGUE_1___ROUND_16,THAILAND,THAI LEAGUE 1 - ROUND 16,https://www.flashscore.com/football/
SINGAPORE_PREMIER_LEAGUE___ROUND_6,SINGAPORE,PREMIER LEAGUE - ROUND 6,
SINGAPORE_SINGAPORE_CUP___PLAY_OFFS___FINAL,SINGAPORE,SINGAPORE CUP - PLAY OFFS - FINAL,
FRANCE_COUPE_DE_FRANCE_WOMEN___1/16_FINALS,FRANCE,COUPE DE FRANCE WOMEN - 1/16-FINALS,https://www.flashscore.com/football/
ENGLAND_FA_CUP___1/32_FINALS,ENGLAND,FA CUP - 1/32-FINALS,
CYPRUS_DIVISION_2___ROUND_15,CYPRUS,DIVISION 2 - ROUND 15,https://www.flashscore.com/football/
ENGLAND_LEAGUE_ONE___ROUND_26,ENGLAND,LEAGUE ONE - ROUND 26,
ENGLAND_WSL___ROUND_12,ENGLAND,WSL - ROUND 12,https://www.flashscore.com/football/
SPAIN_LALIGA___ROUND_19,SPAIN,LALIGA - ROUND 19,
BURUNDI_PRIMUS_LEAGUE___ROUND_16,BURUNDI,PRIMUS LEAGUE - ROUND 16,https://www.flashscore.com/football/
ISRAEL_LIGAT_HA'AL___ROUND_18,ISRAEL,LIGAT HA'AL - ROUND 18,
SPAIN_LALIGA2___ROUND_21,SPAIN,LALIGA2 - ROUND 21,
SPAIN_PRIMERA_RFEF___GROUP_2___ROUND_19,SPAIN,PRIMERA RFEF - GROUP 2 - ROUND 19,
ITALY_SERIE_C___GROUP_A___ROUND_21,ITALY,SERIE C - GROUP A - ROUND 21,
NETHERLANDS_TWEEDE_DIVISIE___ROUND_18,NETHERLANDS,TWEEDE DIVISIE - ROUND 18,
NORTHERN_IRELAND_IRISH_CUP___1/16_FINALS,NORTHERN IRELAND,IRISH CUP - 1/16-FINALS,
ITALY_SERIE_A___ROUND_20,ITALY,SERIE A - ROUND 20,
ITALY_SERIE_B___ROUND_19,ITALY,SERIE B - ROUND 19,
SAN_MARINO_CAMPIONATO_SAMMARINESE___ROUND_15,SAN MARINO,CAMPIONATO SAMMARINESE - ROUND 15,
WALES_CYMRU_SOUTH___ROUND_19,WALES,CYMRU SOUTH - ROUND 19,
WALES_CYMRU_NORTH___ROUND_19,WALES,CYMRU NORTH - ROUND 19,
GERMANY_BUNDESLIGA___ROUND_16,GERMANY,BUNDESLIGA - ROUND 16,
FRANCE_COUPE_DE_FRANCE___1/16_FINALS,FRANCE,COUPE DE FRANCE - 1/16-FINALS,
QATAR_EMIR_CUP___1/16_FINALS,QATAR,EMIR CUP - 1/16-FINALS,
EGYPT_LEAGUE_CUP___ROUND_6,EGYPT,LEAGUE CUP - ROUND 6,
ENGLAND_LEAGUE_TWO___ROUND_26,ENGLAND,LEAGUE TWO - ROUND 26,
ENGLAND_FA_TROPHY___1/16_FINALS,ENGLAND,FA TROPHY - 1/16-FINALS,
GREECE_SUPER_LEAGUE___ROUND_16,GREECE,SUPER LEAGUE - ROUND 16,
MALTA_PREMIER_LEAGUE___FIRST_STAGE___TOP_6___ROUND_16,MALTA,PREMIER LEAGUE - FIRST STAGE - TOP 6 - ROUND 16,
PORTUGAL_LIGA_3___ROUND_16,PORTUGAL,LIGA 3 - ROUND 16,
SCOTLAND_PREMIERSHIP___ROUND_22,SCOTLAND,PREMIERSHIP - ROUND 22,
SCOTLAND_CHAMPIONSHIP___ROUND_22,SCOTLAND,CHAMPIONSHIP - ROUND 22,
SCOTLAND_LEAGUE_ONE___ROUND_21,SCOTLAND,LEAGUE ONE - ROUND 21,
SCOTLAND_LEAGUE_TWO___ROUND_20,SCOTLAND,LEAGUE TWO - ROUND 20,
SPAIN_PRIMERA_RFEF___GROUP_1___ROUND_19,SPAIN,PRIMERA RFEF - GROUP 1 - ROUND 19,
NETHERLANDS_EREDIVISIE___ROUND_18,NETHERLANDS,EREDIVISIE - ROUND 18,https://www.flashscore.com/football/
GIBRALTAR_NATIONAL_LEAGUE___ROUND_17,GIBRALTAR,NATIONAL LEAGUE - ROUND 17,
NETHERLANDS_EERSTE_DIVISIE___ROUND_22,NETHERLANDS,EERSTE DIVISIE - ROUND 22,
UNITED_ARAB_EMIRATES_UAE_LEAGUE___ROUND_9,UNITED ARAB EMIRATES,UAE LEAGUE - ROUND 9,
NIGER_SUPER_LIGUE___ROUND_13,NIGER,SUPER LIGUE - ROUND 13,
CYPRUS_CYPRUS_LEAGUE___ROUND_17,CYPRUS,CYPRUS LEAGUE - ROUND 17,
BRAZIL_PAULISTA___ROUND_1,BRAZIL,PAULISTA - ROUND 1,
BRAZIL_CATARINENSE___ROUND_2,BRAZIL,CATARINENSE - ROUND 2,
BRAZIL_GAUCHO___ROUND_1,BRAZIL,GAUCHO - ROUND 1,
BRAZIL_MINEIRO___ROUND_1,BRAZIL,MINEIRO - ROUND 1,
DOMINICAN_REPUBLIC_LDF___WINNERS_STAGE___ROUND_1,DOMINICAN REPUBLIC,LDF - WINNERS STAGE - ROUND 1,
HONG_KONG_PREMIER_LEAGUE___ROUND_4,HONG KONG,PREMIER LEAGUE - ROUND 4,
MALTA_PREMIER_LEAGUE___FIRST_STAGE___PLAY_OUT___ROUND_16,MALTA,PREMIER LEAGUE - FIRST STAGE - PLAY OUT - ROUND 16,https://www.flashscore.com/football/
SAUDI_ARABIA_DIVISION_1___ROUND_16,SAUDI ARABIA,DIVISION 1 - ROUND 16,
SCOTLAND_SCOTTISH_CUP_WOMEN___1/8_FINALS,SCOTLAND,SCOTTISH CUP WOMEN - 1/8-FINALS,
WORLD_FRIENDLY_INTERNATIONAL_WOMEN,WORLD,FRIENDLY INTERNATIONAL WOMEN,
ITALY_SUPER_CUP_WOMEN___FINAL,ITALY,SUPER CUP WOMEN - FINAL,
GHANA_PREMIER_LEAGUE___ROUND_18,GHANA,PREMIER LEAGUE - ROUND 18,
GHANA_DIVISION_ONE_LEAGUE___ROUND_15,GHANA,DIVISION ONE LEAGUE - ROUND 15,
GREECE_SUPER_LEAGUE_2___ROUND_16,GREECE,SUPER LEAGUE 2 - ROUND 16,
NIGERIA_NPFL___ROUND_21,NIGERIA,NPFL - ROUND 21,
BAHRAIN_KING'S_CUP___1/16_FINALS,BAHRAIN,KING'S CUP - 1/16-FINALS,
ITALY_SERIE_C___GROUP_B___ROUND_21,ITALY,SERIE C - GROUP B - ROUND 21,
ITALY_SERIE_C___GROUP_C___ROUND_21,ITALY,SERIE C - GROUP C - ROUND 21,
BARBADOS_PREMIER_LEAGUE___ROUND_1,BARBADOS,PREMIER LEAGUE - ROUND 1,
JAMAICA_PREMIER_LEAGUE___ROUND_16,JAMAICA,PREMIER LEAGUE - ROUND 16,
PORTUGAL_TAÇA_DE_PORTUGAL___QUARTER_FINALS,PORTUGAL,TAÇA DE PORTUGAL - QUARTER-FINALS,
BRAZIL_CARIOCA___TACA_GUANABARA___ROUND_5,BRAZIL,CARIOCA - TACA GUANABARA - ROUND 5,
SAUDI_ARABIA_SAUDI_PROFESSIONAL_LEAGUE___ROUND_15,SAUDI ARABIA,SAUDI PROFESSIONAL LEAGUE - ROUND 15,
IRAN_HAZFI_CUP___1/8_FINALS,IRAN,HAZFI CUP - 1/8-FINALS,
ALGERIA_ALGERIA_CUP___1/8_FINALS,ALGERIA,ALGERIA CUP - 1/8-FINALS,
SIERRA_LEONE_PREMIER_LEAGUE___ROUND_11,SIERRA LEONE,PREMIER LEAGUE - ROUND 11,
ASIA_AFC_ASIAN_CUP_U23___ROUND_3,ASIA,AFC ASIAN CUP U23 - ROUND 3,
ISRAEL_LEUMIT_LEAGUE___ROUND_18,ISRAEL,LEUMIT LEAGUE - ROUND 18,
ENGLAND_EFL_TROPHY___PLAY_OFFS___1/8_FINALS,ENGLAND,EFL TROPHY - PLAY OFFS - 1/8-FINALS,
AUSTRALIA_A_LEAGUE_WOMEN___ROUND_7,AUSTRALIA,A-LEAGUE WOMEN - ROUND 7,
TURKEY_TURKISH_CUP___ROUND_2,TURKEY,TURKISH CUP - ROUND 2,
IRAQ_STARS_LEAGUE___ROUND_12,IRAQ,STARS LEAGUE - ROUND 12,
MALAYSIA_SUPER_LEAGUE___ROUND_16,MALAYSIA,SUPER LEAGUE - ROUND 16,
BAHRAIN_PREMIER_LEAGUE___ROUND_12,BAHRAIN,PREMIER LEAGUE - ROUND 12,
GERMANY_BUNDESLIGA___ROUND_17,GERMANY,BUNDESLIGA - ROUND 17,
ISRAEL_STATE_CUP___1/8_FINALS,ISRAEL,STATE CUP - 1/8-FINALS,
NETHERLANDS_KNVB_BEKER___1/8_FINALS,NETHERLANDS,KNVB BEKER - 1/8-FINALS,
SPAIN_LIGA_F_WOMEN___ROUND_17,SPAIN,LIGA F WOMEN - ROUND 17,
NORTHERN_IRELAND_NIFL_PREMIERSHIP___ROUND_16,NORTHERN IRELAND,NIFL PREMIERSHIP - ROUND 16,
NORTHERN_IRELAND_NIFL_PREMIERSHIP___ROUND_3,NORTHERN IRELAND,NIFL PREMIERSHIP - ROUND 3,
NORTHERN_IRELAND_NIFL_PREMIERSHIP___ROUND_9,NORTHERN IRELAND,NIFL PREMIERSHIP - ROUND 9,
BELGIUM_BELGIAN_CUP___QUARTER_FINALS,BELGIUM,BELGIAN CUP - QUARTER-FINALS,
ENGLAND_EFL_CUP___SEMI_FINALS,ENGLAND,EFL CUP - SEMI-FINALS,
BRAZIL_PAULISTA___ROUND_2,BRAZIL,PAULISTA - ROUND 2,
ITALY_COPPA_ITALIA___1/8_FINALS,ITALY,COPPA ITALIA - 1/8-FINALS,
URUGUAY_COPA_DE_LA_LIGA_AUF___1/8_FINALS,URUGUAY,COPA DE LA LIGA AUF - 1/8-FINALS,
COSTA_RICA_PRIMERA_DIVISION___CLAUSURA___ROUND_1,COSTA RICA,PRIMERA DIVISION - CLAUSURA - ROUND 1,
MEXICO_LIGA_MX___CLAUSURA___ROUND_2,MEXICO,LIGA MX - CLAUSURA - ROUND 2,
THAILAND_THAI_FA_CUP___1/8_FINALS,THAILAND,THAI FA CUP - 1/8-FINALS,
WORLD_CLUB_FRIENDLY_WOMEN,WORLD,CLUB FRIENDLY WOMEN,https://www.flashscore.com/football/
DR_CONGO_LIGUE_1___ROUND_17,DR CONGO,LIGUE 1 - ROUND 17,
ALBANIA_ABISSNET_SUPERIORE___ROUND_19,ALBANIA,ABISSNET SUPERIORE - ROUND 19,
DR_CONGO_LIGUE_1___ROUND_20,DR CONGO,LIGUE 1 - ROUND 20,
DR_CONGO_LIGUE_1___ROUND_16,DR CONGO,LIGUE 1 - ROUND 16,
KENYA_PREMIER_LEAGUE___ROUND_1,KENYA,PREMIER LEAGUE - ROUND 1,
LIBYA_PREMIER_LEAGUE___ROUND_5,LIBYA,PREMIER LEAGUE - ROUND 5,
KUWAIT_PREMIER_LEAGUE___ROUND_11,KUWAIT,PREMIER LEAGUE - ROUND 11,
ITALY_COPPA_ITALIA_SERIE_C___SEMI_FINALS,ITALY,COPPA ITALIA SERIE C - SEMI-FINALS,
CHAD_PREMIERE_DIVISION___LPFN___ROUND_12,CHAD,PREMIERE DIVISION - LPFN - ROUND 12,
SPAIN_COPA_DEL_REY___1/8_FINALS,SPAIN,COPA DEL REY - 1/8-FINALS,
INDIA_IWL_WOMEN___ROUND_7,INDIA,IWL WOMEN - ROUND 7,
SYRIA_PREMIER_LEAGUE___ROUND_4,SYRIA,PREMIER LEAGUE - ROUND 4,
IRAQ_STARS_LEAGUE___ROUND_11,IRAQ,STARS LEAGUE - ROUND 11,
AFRICA_AFRICA_CUP_OF_NATIONS___PLAY_OFFS___QUARTER_FINALS,AFRICA,AFRICA CUP OF NATIONS - PLAY OFFS - QUARTER-FINALS,
GAMBIA_GFA_LEAGUE___ROUND_5,GAMBIA,GFA LEAGUE - ROUND 5,
WALES_CYMRU_PREMIER___ROUND_22,WALES,CYMRU PREMIER - ROUND 22,
TRINIDAD_AND_TOBAGO_TT_PREMIER_LEAGUE,TRINIDAD AND TOBAGO,TT PREMIER LEAGUE,
SOUTH_AMERICA_SERIE_RIO_DE_LA_PLATA,SOUTH AMERICA,SERIE RIO DE LA PLATA,
BRAZIL_CARIOCA___TACA_GUANABARA___ROUND_1,BRAZIL,CARIOCA - TACA GUANABARA - ROUND 1,
BRAZIL_MINEIRO___ROUND_2,BRAZIL,MINEIRO - ROUND 2,
BRAZIL_GAUCHO___ROUND_2,BRAZIL,GAUCHO - ROUND 2,
BRAZIL_CATARINENSE___ROUND_3,BRAZIL,CATARINENSE - ROUND 3,
DR_CONGO_LIGUE_1___ROUND_19,DR CONGO,LIGUE 1 - ROUND 19,
ETHIOPIA_PREMIER_LEAGUE___ROUND_15,ETHIOPIA,PREMIER LEAGUE - ROUND 15,
TUNISIA_LIGUE_PROFESSIONNELLE_1___ROUND_16,TUNISIA,LIGUE PROFESSIONNELLE 1 - ROUND 16,
SUDAN_PREMIER_LEAGUE___ROUND_3,SUDAN,PREMIER LEAGUE - ROUND 3,
KUWAIT_DIVISION_1___ROUND_10,KUWAIT,DIVISION 1 - ROUND 10,
KENYA_PREMIER_LEAGUE___ROUND_6,KENYA,PREMIER LEAGUE - ROUND 6,
ITALY_SERIE_A___ROUND_16,ITALY,SERIE A - ROUND 16,
WALES_PREMIER_WOMEN___ROUND_11,WALES,PREMIER WOMEN - ROUND 11,
PORTUGAL_LIGA_PORTUGAL_2___ROUND_18,PORTUGAL,LIGA PORTUGAL 2 - ROUND 18,
QATAR_QSL_CUP___ROUND_10,QATAR,QSL CUP - ROUND 10,
UNITED_ARAB_EMIRATES_UAE_LEAGUE___ROUND_13,UNITED ARAB EMIRATES,UAE LEAGUE - ROUND 13,
ALBANIA_ABISSNET_SUPERIORE___ROUND_20,ALBANIA,ABISSNET SUPERIORE - ROUND 20,
GAMBIA_GFA_LEAGUE___ROUND_7,GAMBIA,GFA LEAGUE - ROUND 7,
GREECE_SUPER_LEAGUE___ROUND_17,GREECE,SUPER LEAGUE - ROUND 17,
SUDAN_PREMIER_LEAGUE___ROUND_4,SUDAN,PREMIER LEAGUE - ROUND 4,
CYPRUS_CYPRUS_LEAGUE___ROUND_18,CYPRUS,CYPRUS LEAGUE - ROUND 18,
KUWAIT_CROWN_PRINCE_CUP___SEMI_FINALS,KUWAIT,CROWN PRINCE CUP - SEMI-FINALS,
IRAN_PERSIAN_GULF_PRO_LEAGUE___ROUND_18,IRAN,PERSIAN GULF PRO LEAGUE - ROUND 18,
THAILAND_LEAGUE_CUP___1/8_FINALS,THAILAND,LEAGUE CUP - 1/8-FINALS,
ASIA_ASEAN_CLUB_CHAMPIONSHIP,ASIA,ASEAN CLUB CHAMPIONSHIP,
HONG_KONG_PREMIER_LEAGUE___ROUND_14,HONG KONG,PREMIER LEAGUE - ROUND 14,
IRAQ_STARS_LEAGUE___ROUND_15,IRAQ,STARS LEAGUE - ROUND 15,
KENYA_PREMIER_LEAGUE___ROUND_10,KENYA,PREMIER LEAGUE - ROUND 10,
SAUDI_ARABIA_DIVISION_1___ROUND_19,SAUDI ARABIA,DIVISION 1 - ROUND 19,
WORLD_FIFA_WOMEN'S_CHAMPIONS_CUP___SEMI_FINALS,WORLD,FIFA WOMEN'S CHAMPIONS CUP - SEMI-FINALS,
CAMEROON_ELITE_ONE___ROUND_2,CAMEROON,ELITE ONE - ROUND 2,
LIBYA_PREMIER_LEAGUE___ROUND_6,LIBYA,PREMIER LEAGUE - ROUND 6,
TUNISIA_LIGUE_PROFESSIONNELLE_1___ROUND_18,TUNISIA,LIGUE PROFESSIONNELLE 1 - ROUND 18,
UGANDA_PREMIER_LEAGUE___ROUND_14,UGANDA,PREMIER LEAGUE - ROUND 14,
ZAMBIA_SUPER_LEAGUE___ROUND_15,ZAMBIA,SUPER LEAGUE - ROUND 15,
ZAMBIA_SUPER_LEAGUE___ROUND_19,ZAMBIA,SUPER LEAGUE - ROUND 19,
SUDAN_PREMIER_LEAGUE,SUDAN,PREMIER LEAGUE,
UNITED_ARAB_EMIRATES_UAE_LEAGUE___ROUND_14,UNITED ARAB EMIRATES,UAE LEAGUE - ROUND 14,
LIBYA_PREMIER_LEAGUE___ROUND_7,LIBYA,PREMIER LEAGUE - ROUND 7,
SOUTH_AFRICA_MOTSEPE_FOUNDATION_CHAMPIONSHIP___ROUND_16,SOUTH AFRICA,MOTSEPE FOUNDATION CHAMPIONSHIP - ROUND 16,
KUWAIT_SUPER_CUP___SEMI_FINALS,KUWAIT,SUPER CUP - SEMI-FINALS,
DR_CONGO_LIGUE_1___ROUND_22,DR CONGO,LIGUE 1 - ROUND 22,
NIGERIA_NPFL___ROUND_23,NIGERIA,NPFL - ROUND 23,
JORDAN_PREMIER_LEAGUE___ROUND_12,JORDAN,PREMIER LEAGUE - ROUND 12,https://www.flashscore.com/football/
EGYPT_PREMIER_LEAGUE___ROUND_16,EGYPT,PREMIER LEAGUE - ROUND 16,
SAUDI_ARABIA_SAUDI_PROFESSIONAL_LEAGUE___ROUND_19,SAUDI ARABIA,SAUDI PROFESSIONAL LEAGUE - ROUND 19,
BAHRAIN_PREMIER_LEAGUE___ROUND_13,BAHRAIN,PREMIER LEAGUE - ROUND 13,
NETHERLANDS_KNVB_BEKER_WOMEN___QUARTER_FINALS,NETHERLANDS,KNVB BEKER WOMEN - QUARTER-FINALS,
ITALY_COPPA_ITALIA_WOMEN___QUARTER_FINALS,ITALY,COPPA ITALIA WOMEN - QUARTER-FINALS,
MALTA_FA_TROPHY___1/8_FINALS,MALTA,FA TROPHY - 1/8-FINALS,
SOUTH_AFRICA_BETWAY_PREMIERSHIP___ROUND_16,SOUTH AFRICA,BETWAY PREMIERSHIP - ROUND 16,
BELGIUM_CHALLENGER_PRO_LEAGUE___ROUND_22,BELGIUM,CHALLENGER PRO LEAGUE - ROUND 22,
BRAZIL_COPA_ALAGOAS___ROUND_1,BRAZIL,COPA ALAGOAS - ROUND 1,
SAN_MARINO_CAMPIONATO_SAMMARINESE___ROUND_16,SAN MARINO,CAMPIONATO SAMMARINESE - ROUND 16,
SCOTLAND_SWPL_1_WOMEN___ROUND_15,SCOTLAND,SWPL 1 WOMEN - ROUND 15,
NORTHERN_IRELAND_IRISH_LEAGUE_CUP___SEMI_FINALS,NORTHERN IRELAND,IRISH LEAGUE CUP - SEMI-FINALS,
EUROPE_CHAMPIONS_LEAGUE___LEAGUE_PHASE___ROUND_8,EUROPE,CHAMPIONS LEAGUE - LEAGUE PHASE - ROUND 8,
ARGENTINA_LIGA_PROFESIONAL___APERTURA___ROUND_2,ARGENTINA,LIGA PROFESIONAL - APERTURA - ROUND 2,
GIBRALTAR_NATIONAL_LEAGUE___ROUND_3,GIBRALTAR,NATIONAL LEAGUE - ROUND 3,
GUATEMALA_LIGA_NACIONAL___CLAUSURA___ROUND_3,GUATEMALA,LIGA NACIONAL - CLAUSURA - ROUND 3,
EL_SALVADOR_PRIMERA_DIVISION___CLAUSURA___ROUND_1,EL SALVADOR,PRIMERA DIVISION - CLAUSURA - ROUND 1,
JAMAICA_PREMIER_LEAGUE___ROUND_12,JAMAICA,PREMIER LEAGUE - ROUND 12,
HONDURAS_LIGA_NACIONAL___CLAUSURA___ROUND_2,HONDURAS,LIGA NACIONAL - CLAUSURA - ROUND 2,
PARAGUAY_COPA_DE_PRIMERA___APERTURA___ROUND_2,PARAGUAY,COPA DE PRIMERA - APERTURA - ROUND 2,
